faster-rcnn-pc-pic1,faster-rcnn-pc-pic2,faster-rcnn-pc-1000-pic3,yolov8n-pc-pic1,yolov8n-pc-pic2,yolov8n-pc-pic3,yolov5-pic1,yolov5-pic2,yolov5-pic3,yolov8n-pic1,yolov8n-pic2,yolov8n-pic3,yolov8n-gray-pic1,yolov8n-gray-pic2,yolov8n-gray-pic3,yolov8n-sparsified-pic1,yolov8n-sparsified-pic2,yolov8n-sparsified-pic3
2.629097462,2.092471123,2.44016552,0.018949986,0.009260178,0.016684771,1.35789299,1.602385759,1.493868589,0.883338451,1.05771637,0.993468523,0.776732683,0.958331585,0.966858387,0.396957159,0.382054329,0.381041527
2.62486434,2.105994463,2.376397133,0.014920235,0,0,1.366290808,1.596065283,1.471278667,0.924668789,1.042478085,0.991902828,0.785072327,0.935419321,0.940030575,0.386194944,0.40448451,0.380194902
2.63485837,2.103155851,2.259501219,0.014524937,0,0.015005827,1.446585417,1.599812508,1.491724253,0.923428059,1.048489809,0.98748827,0.859760761,0.944164991,0.882945061,0.392238379,0.383549452,0.402347803
2.649389029,2.113672256,2.333723783,0.012070417,0.02169323,0,1.351750612,1.614281654,1.486821175,0.805802107,1.100622654,1.003296852,0.841868877,0.938235283,0.919322252,0.410254002,0.380610466,0.381916761
2.832815886,2.11445713,2.209763765,0.015053749,0.010551214,0,1.359505177,1.596469164,1.480820179,0.897425413,1.107156754,1.018314123,0.844125986,0.939335346,0.918142319,0.405267954,0.380667448,0.381476879
2.806330919,2.184507608,2.268081903,0.015002489,0,0.015731812,1.359100819,1.602694988,1.480206728,0.93020153,1.047988415,0.999404907,0.838182926,0.948401213,0.900646925,0.388098717,0.388272762,0.380403042
2.90704155,2.136350155,2.226017475,0.014432192,0.015003204,0,1.384750843,1.601466656,1.490429401,0.901805878,1.070992231,1.000616074,0.803095341,0.934294462,0.888296127,0.388171434,0.380779743,0.386221647
2.911696434,2.1614573,2.247522593,0.020789862,0,0.015525103,1.370359182,1.585049868,1.487144947,0.860052586,1.081271172,1.002181292,0.813344955,0.989406824,0.882316351,0.382441998,0.381722212,0.378218651
2.761466742,2.161974192,2.195111036,0.014017105,0.015632153,0.015721798,1.367292881,1.61670661,1.486897469,0.83417201,1.080091715,1.003851652,0.823179245,0.972611427,0.896654844,0.381910801,0.380672455,0.378820896
2.780482292,2.180920124,2.236646891,0.01790309,0,0.018879414,1.366699457,1.629857779,1.513507843,0.81401062,1.060521364,0.99959445,0.787207365,0.947673082,0.933117151,0.380985737,0.387661934,0.380440235
2.679387569,2.117776394,2.184281588,0.010949135,0.019850254,0.011403561,1.378433228,1.608036041,1.489862919,0.940531254,1.1195786,0.972026587,0.823598862,0.93936348,0.956986666,0.435021639,0.382229328,0.403316498
2.608251333,2.139402151,2.246254921,0.018121243,0.010061979,0.006199598,1.371204853,1.623555183,1.488027811,0.911410332,1.049129009,0.973749161,0.844673395,0.943252563,0.970574856,0.379960537,0.381237745,0.380688429
2.622593164,2.077779531,2.215457439,0.012639046,0.008093357,0.015729427,1.344639063,1.598183155,1.480518103,0.886510372,1.113237381,0.956861258,0.796626329,0.936455965,0.89541173,0.382495403,0.380758762,0.384850979
2.622120142,2.111684561,2.482074976,0.01151228,0.002000809,0,1.409929991,1.60454154,1.481866121,0.887532234,1.040606022,1.006614685,0.850320816,0.99981451,0.89175415,0.399224043,0.388869286,0.393335581
2.656032324,2.14026165,2.340089798,0.019226074,0,0.01616478,1.349436045,1.604241848,1.489694595,0.847223282,1.045824528,1.012458086,0.867368937,0.984885931,0.902922392,0.3799963,0.398496628,0.38368392
2.682516575,2.165615559,2.360561609,0.015889406,0.015642881,0.015054226,1.33562088,1.588189602,1.46901679,0.943826437,1.041869164,1.005932808,0.772128344,0.947333336,0.92413497,0.385555506,0.384019613,0.384676456
2.718150377,2.154899359,2.257180452,0.016902208,0,0,1.352686405,1.621197939,1.47048521,0.905569077,1.114901781,0.979580879,0.836107731,0.999601126,0.967195749,0.382558107,0.381340742,0.379823446
2.636995316,2.13250041,2.379330873,0.014365435,0.016957283,0.016419888,1.393464088,1.594013453,1.512618303,0.871385574,1.067492008,0.979969501,0.865564585,0.978644371,0.918244839,0.404987097,0.388423681,0.387934923
2.636003971,2.094686031,2.213216066,0.012858868,0,0.007865429,1.361180067,1.588051319,1.493820429,0.880427837,1.0768888,0.994846106,0.845398426,0.984072208,0.936053753,0.372564554,0.384472609,0.379063845
2.618797064,2.232610226,2.2883358,0.014452696,0.014529467,0.006261349,1.362400532,1.584357023,1.489532232,0.907746792,1.074393034,0.990736485,0.835073948,0.943237305,0.993763924,0.380223513,0.380958796,0.378090858
2.60831666,2.183812618,2.210347176,0.01056695,0.015642643,0,1.419274807,1.615954399,1.492993832,0.885274172,1.062709808,1.024218559,0.7870543,0.93527627,0.883375168,0.38248229,0.381228209,0.37932229
2.644703627,2.199557066,2.250454426,0.015869379,0,0.015672207,1.374612093,1.602828503,1.477122545,0.918918371,1.057563782,0.986272573,0.834987164,0.947962761,0.924351454,0.390051842,0.389241219,0.384245157
2.674778938,2.177013159,2.188914299,0.013758659,0.016647816,0.008508921,1.420547724,1.599761009,1.490808487,0.829225779,1.05092001,0.963312149,0.771059752,0.986775398,0.922214985,0.382043123,0.380967379,0.378731728
2.633987904,2.137287855,2.252351046,0.01772356,0,0.008130312,1.378976583,1.604403734,1.480956078,0.888922453,1.063801527,1.012096167,0.858881235,0.931173563,0.919271708,0.433899879,0.381224394,0.380395174
2.734917879,2.083745241,2.177464962,0.011426926,0.016052723,0.010930777,1.411398411,1.611058474,1.494998217,0.835400105,1.050748348,1.002576828,0.838924408,0.959274769,0.940428257,0.380028725,0.384758949,0.380271435
2.718809605,2.123193979,2.273294687,0.016251564,0.009747028,0.015310287,1.371441841,1.602876425,1.491137743,0.850513935,1.045106888,0.982853889,0.854374409,0.936332226,0.918291807,0.391039371,0.385449886,0.397899866
2.629719973,2.103140354,2.244959593,0.014240026,0.007959127,0.001984835,1.350825071,1.611564398,1.499108076,0.901235819,1.078111887,1.015786409,0.863088131,0.934220314,0.900213718,0.389124632,0.382510185,0.380693674
2.660855055,2.096318007,2.275831223,0.012207508,0.002061605,0.015661478,1.393627405,1.60703969,1.492544413,0.853385448,1.074406624,0.983469725,0.765372038,0.993485928,0.894779682,0.38127923,0.395109177,0.379152298
2.792403936,2.099503994,2.208139896,0.012181282,0,0,1.373894691,1.613223553,1.492763758,0.856290579,1.050905466,0.994966507,0.808936834,0.949343681,0.899628401,0.384411573,0.389555931,0.378343582
2.771454096,2.099210739,2.234079599,0.015730143,0.015629053,0.015612602,1.344282389,1.606307507,1.490232468,0.918020487,1.088657618,0.963792562,0.859107256,0.977976084,0.918811798,0.388147593,0.382334948,0.388453722
2.791670561,2.077124357,2.197081327,0.012898207,0,0,1.357293367,1.606746674,1.486924648,0.903279781,1.062582731,0.974715948,0.886787653,0.992771626,0.907075644,0.399852753,0.380467892,0.38041997
2.849487782,2.122502565,2.244020462,0.013796568,0.015624046,0.015623331,1.412192345,1.604897738,1.486502171,0.897032022,1.046964169,0.983495951,0.850300789,0.947760582,0.908019781,0.583366632,0.382647038,0.379129171
2.648854971,2.113443851,2.179512262,0.017190933,0,0.015630245,1.373610973,1.637856245,1.483074665,0.88543272,1.079845905,0.932106972,0.87738204,0.959422827,0.938642979,0.38759613,0.385531664,0.377792358
2.676008701,2.140326262,2.272513151,0.016687632,0.015623569,0,1.36362505,1.572450161,1.492831707,0.830557585,1.042511463,0.979164362,0.812158346,0.99571085,0.883530855,0.382089853,0.381179094,0.387691975
2.651489258,2.068135977,2.216197491,0.020264149,0.015624523,0.016286612,1.359980106,1.61687541,1.480974913,0.934736252,1.082194805,0.978138208,0.91063118,0.999316216,0.90723753,0.394658804,0.381403685,0.380271673
2.632419348,2.088845491,2.246489763,0.023295403,0,0.007311583,1.386572838,1.607839584,1.509491682,0.904058695,1.111905813,0.951914072,0.805238247,1.010597467,0.895194054,0.419264317,0.380891562,0.379529238
2.607879877,2.105377436,2.212954998,0.014840126,0,0.011973381,1.358091593,1.590341568,1.504152298,0.880202532,1.067289352,0.99469924,0.868402719,0.951043606,0.943586349,0.439301491,0.389181376,0.391609907
2.643809319,2.086480141,2.253495932,0.019732237,0.015643358,0.00551939,1.372719049,1.60899663,1.499538422,0.885329723,1.094964743,0.935352802,0.863721609,0.98144722,0.89956665,0.46386385,0.38130784,0.387417793
2.63519907,2.105095148,2.182237625,0.016808748,0,0,1.405084848,1.595465899,1.499229193,0.912642002,1.116956234,0.971575499,0.842880964,0.993338823,0.898967743,0.388112783,0.381398678,0.37924552
2.776026487,2.113992929,2.261107683,0.014479876,0.022329807,0.015604734,1.35111022,1.603394032,1.485139132,0.942000151,1.110235691,0.986282349,0.840095758,0.978965998,0.899222612,0.382401943,0.382099867,0.379791021
2.764159679,2.070533276,2.320545197,0.018329859,0.009643078,0,1.337750196,1.571567297,1.488951445,0.962895632,1.073446035,0.980522394,0.857151031,0.931249142,0.88503933,0.389798164,0.406553745,0.381214142
2.746398449,2.114489079,2.350509405,0.017440557,0.008989811,0.016522646,1.358838558,1.595241785,1.48461628,0.935141087,1.037740946,0.962097168,0.779635429,0.967313051,0.889464378,0.382916927,0.385645628,0.387120724
2.647665501,2.090712786,2.277071476,0.018431425,0.002000809,0,1.44259882,1.580237865,1.489831209,0.832261801,1.115335464,0.982797384,0.823498487,0.947360754,0.911339045,0.382770777,0.382246733,0.379366636
2.634108782,2.101329565,2.334324837,0.015241861,0,0.015004635,1.386483431,1.600961208,1.502537727,0.974875212,1.062997818,0.98397398,0.786772966,0.939236879,0.883264303,0.50750494,0.379585505,0.379545689
2.634268284,2.095326662,2.23403573,0.014997482,0.020214319,0,1.377249956,1.60977149,1.500544548,0.896130562,1.084872961,0.994007587,0.782888651,0.941109419,0.978196383,0.371866703,0.388653517,0.379135132
2.625392914,2.085741282,2.280764341,0.016968012,0,0.015654564,1.355506659,1.616261721,1.495408773,0.782441378,1.067376614,0.981011629,0.848608732,0.957419157,0.916853189,0.383979321,0.383168221,0.388095617
2.676654339,2.154238224,2.187589884,0.012904644,0.018133879,0,1.391858101,1.615787029,1.486575365,0.823214054,1.07745862,0.974563837,0.864136696,0.971344709,0.928088903,0.381842375,0.381497383,0.380661011
2.635070324,2.288421869,2.238867521,0.017821789,0.01018405,0.02897191,1.37233901,1.611400604,1.483687401,0.867029905,1.044814825,0.97187686,0.827142715,0.930313826,0.967078924,0.413118601,0.380450249,0.380281687
2.614150763,2.25247407,2.232022524,0.014777184,0.010050535,0.009701252,1.353845596,1.58795929,1.48221755,0.860588074,1.067715406,0.970840454,0.855652809,0.93132329,0.910889626,0.43990159,0.387077808,0.393351555
2.654009342,2.297027111,2.325357676,0.009398699,0.010161877,0.001015186,1.410154581,1.594481468,1.497072697,0.959642649,1.019799232,0.979694128,0.822048187,0.939100504,0.951048136,0.382702589,0.38233161,0.387361288
2.738437414,2.163156986,2.227107763,0.017794847,0.008226871,0,1.36371994,1.608532429,1.494228601,0.851206541,1.080532551,0.967139959,0.842188835,0.935307026,0.93530345,0.388660669,0.38211441,0.37834692
3.014737606,2.383772373,2.220823288,0.012808561,0.000999451,0.015782118,1.345762253,1.612935543,1.490737915,0.839001656,1.097726822,0.97447753,0.787065268,0.927384377,0.891310692,0.393185139,0.382595778,0.379397869
2.860558748,2.238607883,2.236639977,0.020513296,0.015643597,0,1.360502958,1.612548113,1.499445915,0.866933346,1.035047531,0.924106836,0.80860281,0.943820953,0.919291973,0.38412714,0.388362408,0.380416155
3.022244692,2.199856758,2.312309504,0.017723322,0,0.015614033,1.389218807,1.599764585,1.486394405,0.832229853,1.041423321,0.966784477,0.841966391,0.954627991,0.888704538,0.380980015,0.397286415,0.38459301
2.719084263,2.21622777,2.249452591,0.009530783,0.015624762,0.015546322,1.369626999,1.603857756,1.55778861,0.902721167,1.079742908,0.987446785,0.795212746,0.979908705,0.942094803,0.381761074,0.38387537,0.378013849
2.765565634,2.251624107,2.323712111,0.020293713,0,0,1.343244314,1.654978752,1.494553328,0.910203457,1.067323446,0.931878328,0.7865417,0.990899563,0.907267094,0.391955853,0.382236004,0.380835772
2.695775509,2.167954683,2.231844664,0.014469147,0.015625477,0.015702724,1.362366915,1.601177216,1.488219261,0.870483875,1.055411339,1.018829823,0.834447145,0.991303205,0.903348923,0.399208546,0.387760401,0.379098415
2.684969425,2.142579794,2.244249344,0.014163017,0,0,1.425534964,1.620214224,1.484168768,0.863041639,1.083229542,0.959385157,0.841943502,0.967206717,0.949893236,0.372018814,0.38102293,0.388385296
2.633197308,2.17138958,2.14935565,0.011155367,0.015626192,0.017564774,1.373634815,1.602298021,1.504577637,0.819624662,1.084425449,0.966854095,0.794327021,0.955312967,0.907433033,0.388330936,0.381756067,0.379281044
2.666669369,2.167531967,2.260677099,0.018435717,0,0.012467623,1.36268115,1.603177309,1.504541397,0.843466282,1.058805227,0.9758358,0.876422405,1.028055191,0.875649691,0.38600421,0.381183386,0.390470505
2.694582224,2.17475915,2.171212912,0.013959646,0.015623569,0.004155397,1.391437531,1.603383541,1.501330137,1.017777681,1.206504107,0.999684572,0.834750891,0.971326351,0.919219255,0.432411194,0.391164541,0.380579472
2.831177473,2.183264256,2.243366957,0.017958879,0,0,1.369678497,1.609232903,1.478412151,0.814934015,1.107233524,1.014955282,0.847706079,0.966893911,0.88329196,0.386545897,0.381856203,0.39216876
2.713737488,2.10404253,2.218381643,0.010551929,0.017166615,0.015627146,1.33742857,1.59482193,1.495308161,0.883220911,1.041925669,0.967267036,0.844378948,0.935389757,0.907064915,0.387427807,0.382664204,0.385431767
2.758654118,2.110569954,2.259084463,0.017361879,0.009547472,0.011205196,1.359772682,1.601112843,1.499949694,0.869014263,1.110070229,0.966723204,0.775347948,0.99029398,0.899284601,0.386820555,0.387822866,0.383461952
2.713764906,2.117759228,2.182214975,0.013103247,0.009250402,0.004506111,1.410869598,1.592678308,1.503820181,0.882066488,1.109556913,0.966716766,0.790709496,0.960707903,0.887318134,0.385615587,0.382490873,0.390834332
2.670253038,2.068824053,2.257745504,0.012118101,0.00101614,0,1.390871763,1.615258217,1.486684561,0.895110607,1.077865839,0.972059011,0.836026669,0.980084419,0.915314436,0.387167692,0.382353067,0.382421494
2.718913794,2.111801147,2.221175909,0.01727581,0,0.015674829,1.368957758,1.622888803,1.488470078,0.87517643,1.076449871,0.962364674,0.797994614,0.997995138,0.875485897,0.389613152,0.39644146,0.378383398
2.636535645,2.202327728,2.459240437,0.014439344,0.01567173,0.015688658,1.415043592,1.605444908,1.494726658,0.910588026,1.073843241,1.015905142,0.771020174,0.943202972,0.907193184,0.384975195,0.389799833,0.378979683
2.652743816,2.167294264,2.377441645,0.01074791,0.014631033,0,1.373507261,1.610878706,1.492468834,0.855822086,1.129365206,1.043539762,0.859518766,0.935879707,0.907244682,0.38913393,0.381558657,0.385961771
2.69464016,2.189966202,2.453671932,0.011704922,0.001590014,0.015522242,1.347811937,1.575482368,1.4768188,0.869677067,1.079026222,1.015826225,0.878767729,0.974734783,0.890307188,0.399564981,0.379497766,0.379836321
2.748937368,2.155506372,2.435395718,0.018721104,0.015776157,0,1.337029934,1.606086493,1.489928007,0.93464613,1.067260981,0.997829437,0.855571747,0.947304487,0.892411232,0.378546953,0.382070065,0.380485773
2.7108078,2.205480814,2.345583439,0.013291359,0,0.017649889,1.409516811,1.608089209,1.494471073,0.872410536,1.11149168,0.975427151,0.884022951,0.943158627,0.936014414,0.381452322,0.388263941,0.392334461
2.806518793,2.142767668,2.54336524,0.010272741,0.015004158,0.010126352,1.368238926,1.605870485,1.498556376,0.912046432,1.077559233,0.947182655,0.85503912,0.951362371,0.971429825,0.380309343,0.38134408,0.384665489
2.770641565,2.146855831,2.254926682,0.018936396,0,0.009346008,1.362758636,1.601663351,1.49814868,0.91420269,1.081560612,0.98771143,0.78314352,0.99158287,0.934747934,0.427438498,0.381294489,0.382159948
2.835474014,2.185289621,2.212781191,0.017222643,0.018944025,0,1.346820354,1.629416466,1.494949818,0.777921438,1.10661912,0.967089653,0.772933245,0.987068653,0.887001038,0.388474464,0.379918337,0.380324602
2.806444168,2.270580053,2.245806217,0.014377594,0.010100126,0.016648054,1.380919456,1.611070156,1.504628181,0.83649826,1.119301796,0.96827507,0.753379822,0.992189884,0.919288397,0.381979704,0.388908863,0.379348516
2.746109962,2.191035271,2.345578432,0.010095835,0.009273529,0,1.33790946,1.607189178,1.492626905,0.854957819,1.074203491,0.991100311,0.846378803,0.963286638,0.887399912,0.388255119,0.381869793,0.386037588
2.678561687,2.187400818,2.330604553,0.016263485,0.002000332,0.016488314,1.339172602,1.61494422,1.488236189,0.925590992,1.064240694,0.938725233,0.890731335,0.934793949,0.903842688,0.381344795,0.382182837,0.379235029
2.664596558,2.314356565,2.159531355,0.01368618,0,0.009266138,1.406654596,1.612420082,1.492283106,0.930263996,1.073396921,1.015314817,0.83553791,0.959636688,0.886767149,0.389613152,0.380930185,0.380417585
2.63541317,2.095398426,2.421910763,0.013061285,0.01563406,0.011163473,1.365791321,1.616773367,1.47709918,0.861251831,1.04569149,1.007000685,0.81567359,0.934967756,0.887227297,0.379803658,0.406058311,0.381150246
2.640868425,2.099582434,2.278633356,0.011713266,0,0.00098443,1.349463463,1.615220547,1.499662876,0.917126656,1.034532785,0.955637932,0.782507896,0.947282553,0.904011488,0.381884098,0.38433075,0.385700464
2.736209631,2.12752533,2.302607775,0.016180277,0.015625477,0.015661001,1.359064817,1.597560644,1.526662827,0.921277285,1.060861826,0.959527969,0.798323154,0.93953824,0.898846388,0.379361391,0.38252306,0.380520344
2.739759684,2.097177982,2.198771477,0.014389038,0,0,1.40012455,1.618406057,1.50067091,0.873762369,1.110117435,0.974440813,0.824177504,0.931076288,0.907109976,0.404637337,0.380258799,0.39338994
2.7982831,2.113209963,2.262234449,0.013444662,0.015627146,0.021974802,1.372123241,1.64451623,1.498507977,0.984425306,1.044859409,0.975880623,0.865179062,0.947529316,0.89877367,0.370903492,0.386755466,0.379763126
2.693880796,2.058670759,2.200471163,0.013218641,0,0.015799761,1.363618135,1.616014242,1.489964008,0.949446201,1.043126822,0.943349123,0.816966057,0.975335836,0.919754028,0.380120277,0.383180857,0.545726776
2.665106773,2.103661537,2.276994705,0.009256363,0.016550779,0.001238823,1.362683058,1.606525898,1.482335091,0.907182693,1.028546333,0.983060122,0.798924923,0.982917786,0.89950037,0.387075186,0.3807621,0.378721237
2.668222904,2.115287542,2.28727603,0.013648748,0,0.015722275,1.378069878,1.58762002,1.478272676,0.85690856,1.040273905,0.991450071,0.780434132,0.970850706,0.894645691,0.430249929,0.382703781,0.379473925
2.681497812,2.122043371,2.399991274,0.016450405,0.022043943,0,1.368010283,1.620234251,1.493279457,0.811465263,1.043445826,0.946879864,0.789748669,0.936117887,0.939703226,0.382844448,0.390312195,0.385200024
2.644495487,2.098378658,2.227542639,0.012061596,0.011463642,0.015625954,1.365603209,1.608151913,1.489706516,0.829538345,1.05099988,0.967729092,0.799503803,0.954767704,0.919229269,0.382000685,0.381871939,0.386782169
2.660874128,2.152283907,2.312794209,0.013366938,0.006000757,0,1.419814348,1.618353367,1.495341301,0.892387629,1.087239027,0.950293779,0.842854023,0.962988138,0.937377691,0.392422199,0.3804245,0.38478899
2.949672937,2.074896336,2.276605844,0.016171932,0,0.015527725,1.382022142,1.602813244,1.483258009,0.850548506,1.053136826,0.98835516,0.842869759,0.980938435,0.937243223,0.381844521,0.381584644,0.383079052
2.74417901,2.120537519,2.240858316,0.013092279,0.017253876,0,1.372648954,1.612574339,1.50004077,0.927128553,1.048710346,0.982136488,0.855216742,0.981787205,0.959670067,0.38211441,0.388926506,0.71573782
2.777420759,2.100332022,2.190255642,0.011588097,0.003747702,0.015728474,1.340702772,1.607507706,1.483286381,0.867387533,1.056017399,0.956428289,0.86340785,0.935701609,0.975849152,0.38089776,0.402430058,0.381127834
2.653897285,2.102046728,2.408421993,0.012491703,0.010506153,0,1.41840744,1.602751493,1.494978666,0.883095264,1.079744101,1.001317501,0.814745665,0.972083092,0.9420681,0.3876791,0.383987427,0.382153034
2.836845636,2.085334301,2.267271519,0.013521194,0,0.016262293,1.364299059,1.611042976,1.486684561,0.865526438,1.070687532,0.997043848,0.842020512,0.942206383,0.935256243,0.379676342,0.381944418,0.400375366
2.732899904,2.083348989,2.38565731,0.016961813,0.015636206,0,1.375447035,1.584918976,1.498230696,0.824751377,1.049969673,0.98172164,0.920460701,0.943346977,0.911356211,0.398661852,0.387091637,0.379254341
2.864496946,2.120226145,2.391646147,0.013601542,0.01562047,0.016479492,1.361134291,1.59860301,1.49511385,0.870242119,1.084282875,1.012345076,0.779430628,0.985689402,0.895228148,0.372043848,0.381007433,0.377974272
2.816229582,2.108623028,2.311228037,0.016353369,0,0.011763811,1.378369808,1.589348078,1.495963812,0.872701406,1.022306919,0.971133471,0.826654911,1.038235188,0.915367603,0.38852334,0.381082296,0.378679991
2.731555939,2.090176344,2.242259979,0.013160467,0.015625715,0.010885954,1.367781162,1.610390902,1.494869471,0.875130177,1.086839914,0.95999217,0.80335784,0.986214161,0.886577368,0.379528761,0.385402679,0.385292292
2.653041124,2.132786512,2.347720623,0.018669367,0,0.002984047,1.349404812,1.601658344,1.496220589,0.933337212,1.048903942,1.026352644,0.859371901,0.979019642,0.888541937,0.426143169,0.382783413,0.379290342
2.702919245,2.103646278,2.460882664,0.011264563,0.021631002,0,1.412115812,1.593291759,1.49549365,0.981920242,1.077063322,0.983505726,0.895801544,0.990869522,0.902917624,0.37950635,0.381534576,0.382180691
2.639956951,2.364766359,2.561136007,0.012359381,0.010084391,0.015740156,1.332116842,1.617100477,1.502765179,0.879100323,1.067810059,0.983552694,0.894337177,0.956845522,0.886940479,0.586081743,0.381347895,0.379355431
2.672250509,2.178699255,2.246394634,0.017307043,0.005127907,0,1.368133068,1.596808195,1.501563787,0.904652119,1.133080006,1.013722181,0.839251995,0.950633049,0.936273336,0.383117199,0.390727282,0.383765697
2.657969713,2.196149111,2.500624895,0.012755394,0,0.015640497,1.367430449,1.615637064,1.492674351,0.850626945,1.123027325,1.016184092,0.803597927,0.939383745,0.958724976,0.384811878,0.380828381,0.381029367
2.642496109,2.175403357,2.242876291,0.015951157,0.016322374,0.015621185,1.425596237,1.621045828,1.475487471,0.867419243,1.046476841,1.015319109,0.779509544,0.92324996,0.965204,0.387601614,0.380606174,0.379839659
2.802968025,2.17454195,2.434700489,0.015681028,0,0,1.368413448,1.623118401,1.485642433,0.904421329,1.092371225,1.018261433,0.784450531,0.942485571,0.889230013,0.381591082,0.396564722,0.391031981
2.742803812,2.103299618,2.241678715,0.013790369,0.01977706,0.016215563,1.350686073,1.591248512,1.489837408,0.913476944,1.087221861,0.962266922,0.810383558,0.955254555,0.899278164,0.383891106,0.389540195,0.388107777
2.713922977,2.105726719,2.39712739,0.010048389,0.009194374,0.011389971,1.351363659,1.616928101,1.481014729,0.869622946,1.091163158,0.949032068,0.863282442,0.999373913,0.883397102,0.381084919,0.382104874,0.37989521
2.737386703,2.125125408,2.206912041,0.01896286,0.003523111,0.008360863,1.395831347,1.616018295,1.483135939,0.828056574,1.033058167,0.959807396,0.81898737,0.95986867,0.903285503,0.40761137,0.380280018,0.378862381
2.606940985,2.108799458,2.364296436,0.010383606,0.0128057,0.002016783,1.340390205,1.636907339,1.491326094,0.853845596,1.101788521,0.959688425,0.771161318,0.935736418,0.90732193,0.372488022,0.381571531,0.37900424
2.662264109,2.096708059,2.204461098,0.016810179,0.004998684,0,1.380915403,1.612025023,1.485640049,0.840457439,1.105994225,0.990664721,0.799449444,0.93555212,0.883320808,0.38261342,0.388574839,0.391223192
2.675503254,2.150827646,2.328958035,0.013150692,0,0.015671015,1.413312435,1.610368252,1.489447832,0.903678417,1.052702665,0.951611042,0.832518101,0.946141005,0.89926219,0.421055555,0.383946896,0.380187273
2.650167227,2.084510565,2.217284918,0.013650417,0.01647234,0,1.360267162,1.605438471,1.479572773,0.899727345,1.039791346,0.982433796,0.918318987,0.931786776,0.927304029,0.395522594,0.380417824,0.380558491
2.640215158,2.106084347,2.29705739,0.01455617,0,0.015612125,1.375128984,1.602171421,1.487256289,0.893047571,1.107234478,0.963809013,0.886534452,0.935282707,0.943348408,0.384604454,0.382169485,0.380231142
